month,source,target,st,ce_normalized,excluded,exclusion_reason,source_file,source_pair
2013-01,subsidy_wind_centre,fossil_generation_gwh,0.00015630523512590128,0.023395498353146416,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'fossil_generation_gwh')"
2013-01,subsidy_solar_centre,profit_eur,6.525328887016496e-08,0.0004534425934811858,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'profit_eur')"
2013-01,subsidy_solar_centre,revenue_eur,7.407218775732252e-13,-0.0011314785044166538,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'revenue_eur')"
2013-01,subsidy_solar_centre,co2_emissions_tonnes,2.4881053633410456e-06,-0.09591088407561686,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'co2_emissions_tonnes')"
2013-01,subsidy_solar_centre,budget_utilization_pct,1.3750322801675252e-05,0.07187958583072185,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'budget_utilization_pct')"
2013-01,subsidy_solar_centre,operational_expenditure_eur,3.058704861858121e-08,-0.0028012143565140785,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'operational_expenditure_eur')"
2013-01,subsidy_solar_centre,installed_wind_mw,0.0,0.03509493988269465,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'installed_wind_mw')"
2013-01,subsidy_solar_centre,installed_solar_mw,0.016561227217789947,0.04329745889940412,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'installed_solar_mw')"
2013-01,subsidy_solar_centre,renewable_generation_gwh,4.0192107601124236e-05,0.03751593848857118,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'renewable_generation_gwh')"
2013-01,subsidy_solar_centre,renewable_share_pct,2.939912160754043e-05,0.042896001077854455,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'renewable_share_pct')"
2013-01,subsidy_solar_centre,capital_expenditure_eur,0.00017650313437713908,0.021844974334641283,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'capital_expenditure_eur')"
2013-01,subsidy_solar_centre,fossil_generation_gwh,5.653030693672276e-06,-0.03562222906626037,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_centre', 'fossil_generation_gwh')"
2013-01,fossil_availability_factor_centre,profit_eur,0.0,0.0021160836444704956,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'profit_eur')"
2013-01,fossil_availability_factor_centre,revenue_eur,0.0,-0.0022677960400185548,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'revenue_eur')"
2013-01,fossil_availability_factor_centre,co2_emissions_tonnes,0.0,0.12372403980307642,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'co2_emissions_tonnes')"
2013-01,fossil_availability_factor_centre,budget_utilization_pct,0.0,-0.08511885797920973,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'budget_utilization_pct')"
2013-01,fossil_availability_factor_centre,operational_expenditure_eur,0.0,-0.0064835227659181555,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'operational_expenditure_eur')"
2013-01,fossil_availability_factor_centre,installed_wind_mw,0.0,0.02235412016458708,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'installed_wind_mw')"
2013-01,fossil_availability_factor_centre,installed_solar_mw,0.0,-0.11185084317572941,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'installed_solar_mw')"
2013-01,fossil_availability_factor_centre,renewable_generation_gwh,0.0,-0.01595153434064217,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'renewable_generation_gwh')"
2013-01,fossil_availability_factor_centre,renewable_share_pct,0.0,-0.00944483398010334,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'renewable_share_pct')"
2013-01,fossil_availability_factor_centre,capital_expenditure_eur,0.0,0.013105142141970151,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_centre', 'capital_expenditure_eur')"
